id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
68004,Male,73,1,8.0,0,1-2 Year,Yes,2630.0,26.0,105,0
362829,Male,21,1,8.0,1,< 1 Year,No,31663.0,160.0,110,0
347681,Male,41,1,28.0,0,1-2 Year,Yes,33817.0,25.0,25,0
3394,Female,40,1,29.0,0,1-2 Year,Yes,2630.0,156.0,228,0
379902,Female,27,1,12.0,0,< 1 Year,Yes,36007.0,152.0,237,0
128204,Male,70,1,28.0,0,1-2 Year,Yes,36512.0,154.0,38,0
91337,Female,37,1,30.0,1,1-2 Year,No,31814.0,152.0,145,0
168089,Male,25,1,28.0,1,< 1 Year,No,19366.0,152.0,248,0
74821,Male,58,1,38.0,0,1-2 Year,Yes,26588.0,124.0,148,0
312586,Male,21,1,2.0,0,< 1 Year,No,32247.0,152.0,159,0
260257,Male,57,1,28.0,0,1-2 Year,Yes,79001.0,3.0,39,0
63797,Male,58,1,28.0,1,1-2 Year,No,35810.0,26.0,85,0
279410,Female,44,1,46.0,1,1-2 Year,Yes,22313.0,11.0,42,0
266617,Female,55,1,28.0,0,1-2 Year,Yes,2630.0,26.0,67,0
222967,Female,21,1,24.0,1,< 1 Year,Yes,34838.0,152.0,128,0
146404,Male,51,1,3.0,0,1-2 Year,Yes,25741.0,124.0,183,0
222489,Male,23,1,2.0,0,< 1 Year,Yes,33770.0,124.0,112,0
224565,Male,70,1,31.0,0,1-2 Year,Yes,2630.0,9.0,88,0
280418,Female,40,1,35.0,0,1-2 Year,Yes,24675.0,124.0,127,0
173379,Female,42,1,20.0,0,1-2 Year,No,2630.0,124.0,267,0
326768,Female,69,1,38.0,0,1-2 Year,Yes,26247.0,29.0,112,0
52040,Female,21,1,36.0,0,< 1 Year,Yes,37977.0,152.0,41,0
33297,Female,25,1,41.0,1,< 1 Year,No,27201.0,152.0,10,0
6114,Male,54,1,28.0,0,1-2 Year,Yes,2630.0,158.0,36,0
81737,Female,73,1,29.0,0,1-2 Year,Yes,2630.0,156.0,245,0
13506,Male,68,1,28.0,0,> 2 Years,Yes,2630.0,157.0,268,0
158511,Female,24,1,15.0,1,< 1 Year,No,38037.0,152.0,265,0
9127,Male,64,1,28.0,1,1-2 Year,No,39136.0,26.0,125,0
116065,Male,40,1,8.0,1,1-2 Year,No,39066.0,124.0,81,0
256026,Male,23,1,6.0,1,< 1 Year,No,24715.0,152.0,41,0
266262,Female,30,1,15.0,1,< 1 Year,No,40719.0,152.0,283,0
355836,Male,42,1,8.0,0,1-2 Year,No,35976.0,124.0,292,0
337588,Male,34,1,36.0,1,1-2 Year,No,33186.0,152.0,27,0
11961,Male,49,1,48.0,0,1-2 Year,Yes,2630.0,15.0,145,0
203971,Female,27,1,8.0,1,< 1 Year,No,45292.0,152.0,268,0
99871,Male,27,1,17.0,0,< 1 Year,Yes,43535.0,26.0,243,0
137068,Female,31,1,47.0,0,< 1 Year,Yes,35565.0,152.0,251,0
160292,Male,24,1,8.0,0,< 1 Year,Yes,59347.0,152.0,255,0
168070,Male,22,1,28.0,1,< 1 Year,No,2630.0,152.0,263,0
313245,Female,35,1,46.0,1,1-2 Year,No,2630.0,160.0,86,0
189239,Female,21,1,32.0,1,< 1 Year,No,2630.0,152.0,112,0
84755,Male,29,1,29.0,1,1-2 Year,No,2630.0,124.0,197,0
79048,Female,60,1,30.0,0,1-2 Year,Yes,24713.0,124.0,203,0
224454,Male,25,1,29.0,1,< 1 Year,No,38644.0,152.0,284,0
257346,Male,41,1,19.0,0,1-2 Year,No,27755.0,61.0,105,0
254789,Male,40,1,7.0,1,1-2 Year,No,22384.0,122.0,30,0
253260,Male,21,1,36.0,1,< 1 Year,No,46016.0,160.0,83,0
9994,Female,23,1,6.0,1,< 1 Year,No,25462.0,152.0,42,0
228855,Male,38,1,16.0,0,1-2 Year,Yes,2630.0,156.0,87,0
326184,Male,48,1,15.0,0,1-2 Year,Yes,48684.0,26.0,269,0
40618,Male,54,1,28.0,1,1-2 Year,No,52319.0,124.0,137,0
33050,Male,30,1,21.0,1,1-2 Year,No,40972.0,124.0,291,0
198035,Female,48,1,8.0,0,1-2 Year,No,2630.0,26.0,37,0
141985,Male,25,1,28.0,1,< 1 Year,Yes,44338.0,152.0,52,0
117950,Male,51,1,18.0,1,1-2 Year,Yes,33973.0,124.0,100,0
178306,Male,41,1,28.0,0,1-2 Year,Yes,38634.0,124.0,164,0
93474,Male,34,1,38.0,1,1-2 Year,Yes,2630.0,156.0,280,0
42423,Male,48,1,46.0,1,1-2 Year,No,27057.0,124.0,84,0
66116,Male,30,1,18.0,0,1-2 Year,Yes,28992.0,131.0,19,0
218374,Female,21,1,46.0,0,< 1 Year,Yes,49438.0,160.0,16,0
117931,Male,22,1,8.0,1,< 1 Year,No,43255.0,152.0,68,0
92905,Male,46,1,41.0,1,1-2 Year,No,30010.0,26.0,129,0
73761,Male,23,1,28.0,0,< 1 Year,Yes,2630.0,26.0,100,0
38774,Male,44,1,28.0,0,1-2 Year,Yes,45809.0,124.0,52,0
97638,Female,35,1,15.0,0,1-2 Year,Yes,2630.0,160.0,185,0
253617,Female,65,1,28.0,0,1-2 Year,Yes,38834.0,26.0,231,0
191010,Female,28,1,28.0,0,1-2 Year,Yes,44395.0,24.0,289,0
28108,Male,56,1,28.0,0,1-2 Year,Yes,54522.0,26.0,231,0
163086,Male,36,1,11.0,0,1-2 Year,No,40315.0,156.0,64,0
270425,Male,51,1,28.0,1,1-2 Year,No,45376.0,124.0,109,0
109430,Female,44,1,50.0,1,1-2 Year,No,25281.0,124.0,58,0
120365,Male,47,1,33.0,1,1-2 Year,No,30302.0,26.0,268,0
331564,Male,64,1,11.0,0,1-2 Year,Yes,35076.0,124.0,29,0
114700,Female,73,1,41.0,0,1-2 Year,Yes,52493.0,136.0,62,0
14179,Female,27,1,28.0,0,1-2 Year,Yes,2630.0,156.0,32,0
302871,Male,40,1,28.0,0,1-2 Year,Yes,36142.0,124.0,285,0
164297,Male,47,1,28.0,0,1-2 Year,Yes,2630.0,124.0,231,0
6914,Female,24,1,8.0,1,< 1 Year,No,64676.0,152.0,261,0
56976,Male,25,1,28.0,1,< 1 Year,No,40044.0,152.0,34,0
173440,Male,48,1,36.0,1,1-2 Year,No,31945.0,124.0,237,0
330577,Female,64,1,28.0,0,1-2 Year,No,39797.0,26.0,200,0
141087,Female,47,1,28.0,0,1-2 Year,No,33932.0,60.0,110,0
84304,Female,25,1,3.0,1,< 1 Year,No,27996.0,152.0,211,0
173895,Male,61,1,11.0,1,1-2 Year,No,25443.0,155.0,110,0
205387,Male,37,1,28.0,1,1-2 Year,No,2630.0,124.0,191,0
368097,Male,22,1,29.0,1,< 1 Year,No,43988.0,152.0,35,0
27514,Female,53,1,20.0,0,1-2 Year,Yes,2630.0,124.0,247,0
69810,Female,32,1,16.0,1,< 1 Year,No,2630.0,152.0,121,0
208468,Female,23,1,30.0,0,< 1 Year,Yes,26706.0,152.0,291,0
19876,Male,22,1,6.0,0,< 1 Year,No,19436.0,152.0,199,0
329497,Male,48,1,39.0,0,> 2 Years,Yes,2630.0,124.0,128,0
5910,Female,25,1,41.0,1,< 1 Year,No,45047.0,152.0,134,0
132192,Male,31,1,47.0,1,< 1 Year,No,45067.0,152.0,255,0
299240,Male,37,1,3.0,0,1-2 Year,Yes,2630.0,160.0,35,0
3247,Male,29,1,46.0,1,< 1 Year,No,34219.0,152.0,60,0
90934,Male,21,1,33.0,1,< 1 Year,No,35878.0,152.0,42,0
302414,Female,45,1,47.0,0,1-2 Year,Yes,38755.0,124.0,142,0
82087,Female,28,1,18.0,1,< 1 Year,No,40765.0,152.0,185,0
21522,Female,22,1,15.0,1,< 1 Year,No,26728.0,152.0,273,0
79187,Female,54,1,39.0,0,1-2 Year,Yes,44242.0,124.0,124,0
169051,Male,57,1,8.0,0,1-2 Year,Yes,31485.0,26.0,117,0
304088,Male,22,1,8.0,1,< 1 Year,No,43531.0,152.0,204,0
226260,Male,47,1,3.0,0,1-2 Year,No,26706.0,124.0,138,0
361178,Female,24,1,6.0,1,< 1 Year,No,22881.0,152.0,225,0
320244,Male,21,1,36.0,0,< 1 Year,Yes,40964.0,160.0,279,0
90535,Male,45,1,28.0,1,1-2 Year,No,34529.0,26.0,15,0
243520,Male,59,1,3.0,0,1-2 Year,No,21455.0,152.0,227,0
317029,Female,25,1,28.0,1,< 1 Year,No,44689.0,152.0,240,0
337852,Female,22,1,8.0,1,< 1 Year,No,49289.0,152.0,152,0
294567,Female,21,1,50.0,0,< 1 Year,Yes,37518.0,152.0,216,0
362484,Female,28,1,11.0,1,< 1 Year,No,45655.0,152.0,80,0
314824,Male,46,1,8.0,0,1-2 Year,Yes,39019.0,124.0,120,0
375096,Female,25,1,36.0,1,< 1 Year,No,2630.0,160.0,203,0
5059,Female,43,1,28.0,0,1-2 Year,Yes,26315.0,124.0,193,0
273310,Female,33,1,28.0,0,1-2 Year,Yes,2630.0,122.0,170,0
313052,Female,24,1,3.0,1,< 1 Year,No,2630.0,152.0,30,0
313668,Female,31,1,8.0,1,< 1 Year,No,30787.0,152.0,226,0
190235,Female,20,1,46.0,0,< 1 Year,No,2630.0,160.0,61,0
71739,Male,27,1,8.0,1,< 1 Year,No,47314.0,152.0,34,0
365550,Male,59,1,28.0,0,1-2 Year,Yes,59145.0,26.0,210,0
284704,Male,38,1,28.0,0,1-2 Year,Yes,2630.0,156.0,200,0
317935,Female,26,1,29.0,1,< 1 Year,No,41283.0,152.0,258,0
365091,Male,79,1,28.0,1,1-2 Year,No,35948.0,26.0,55,0
245597,Male,54,1,33.0,0,1-2 Year,Yes,38402.0,29.0,60,0
145209,Male,30,1,33.0,1,1-2 Year,No,29179.0,26.0,256,0
246103,Male,37,1,18.0,0,1-2 Year,Yes,2630.0,26.0,59,0
209590,Female,27,1,33.0,1,< 1 Year,No,37408.0,152.0,116,0
329736,Male,31,1,28.0,1,< 1 Year,No,35955.0,152.0,99,0
374492,Female,22,1,2.0,1,< 1 Year,No,37068.0,152.0,81,0
217698,Male,39,1,4.0,0,1-2 Year,Yes,27214.0,156.0,273,0
332364,Male,48,1,28.0,0,> 2 Years,Yes,43167.0,124.0,201,0
347887,Female,22,1,8.0,0,< 1 Year,Yes,28404.0,152.0,64,0
364689,Male,29,1,50.0,1,< 1 Year,No,31238.0,152.0,209,0
322960,Female,43,1,46.0,0,1-2 Year,Yes,2630.0,26.0,283,0
31466,Female,49,1,14.0,0,1-2 Year,No,2630.0,26.0,16,0
267791,Female,44,1,33.0,0,1-2 Year,Yes,47213.0,26.0,69,0
313623,Male,34,1,28.0,0,1-2 Year,Yes,25256.0,155.0,105,0
322748,Female,25,1,3.0,1,< 1 Year,No,36020.0,152.0,37,0
231601,Female,71,1,28.0,0,1-2 Year,Yes,93951.0,124.0,45,0
122,Female,39,1,28.0,1,1-2 Year,No,37243.0,124.0,31,0
340883,Female,30,1,33.0,1,< 1 Year,No,30437.0,152.0,52,0
322948,Male,62,1,47.0,1,1-2 Year,No,46268.0,16.0,145,0
79220,Male,64,1,29.0,1,1-2 Year,Yes,40403.0,26.0,142,0
215429,Male,38,1,38.0,0,1-2 Year,Yes,23505.0,124.0,239,0
243864,Female,50,1,28.0,0,> 2 Years,Yes,48490.0,124.0,231,0
68646,Male,47,1,28.0,0,1-2 Year,Yes,45384.0,124.0,110,0
302792,Male,39,1,28.0,0,1-2 Year,Yes,31032.0,26.0,181,0
312059,Male,73,1,3.0,1,1-2 Year,No,2630.0,124.0,158,0
329583,Male,34,1,24.0,0,1-2 Year,Yes,2630.0,157.0,239,0
206215,Male,33,1,3.0,0,< 1 Year,No,37626.0,152.0,209,0
172444,Female,29,1,11.0,1,< 1 Year,No,16734.0,152.0,33,0
359648,Male,32,1,45.0,1,< 1 Year,No,35297.0,152.0,92,0
174763,Female,29,1,24.0,0,< 1 Year,Yes,24547.0,152.0,226,0
348569,Female,63,1,28.0,0,1-2 Year,Yes,35352.0,26.0,228,0
174289,Male,25,1,8.0,1,< 1 Year,No,68115.0,152.0,131,0
363955,Female,25,1,30.0,1,< 1 Year,No,26333.0,152.0,94,0
177994,Female,25,1,17.0,1,< 1 Year,No,2630.0,152.0,214,0
253121,Male,24,1,12.0,1,1-2 Year,No,41043.0,124.0,233,0
246275,Female,20,1,3.0,1,< 1 Year,No,19832.0,160.0,165,0
157004,Male,69,1,10.0,0,1-2 Year,Yes,23609.0,26.0,113,0
208793,Male,44,1,50.0,1,1-2 Year,No,30840.0,69.0,60,0
327876,Female,47,1,36.0,0,1-2 Year,Yes,28592.0,26.0,28,0
177691,Male,55,0,28.0,0,1-2 Year,Yes,67935.0,26.0,195,0
108788,Female,38,1,28.0,1,1-2 Year,No,81047.0,26.0,257,0
293898,Male,24,1,8.0,1,< 1 Year,No,35577.0,152.0,207,0
27678,Male,25,1,14.0,1,< 1 Year,No,59651.0,152.0,230,0
70977,Male,27,1,9.0,1,< 1 Year,No,26996.0,152.0,271,0
85038,Male,62,1,29.0,1,1-2 Year,No,41405.0,124.0,88,0
35140,Male,25,1,34.0,0,< 1 Year,No,25293.0,152.0,34,0
360860,Female,23,1,46.0,1,< 1 Year,No,28965.0,152.0,215,0
238309,Female,45,1,28.0,1,1-2 Year,No,31482.0,124.0,210,0
256344,Female,29,1,18.0,1,< 1 Year,No,29399.0,152.0,62,0
23701,Male,69,1,14.0,0,1-2 Year,Yes,38361.0,26.0,244,0
245582,Male,40,1,38.0,1,1-2 Year,No,26371.0,124.0,170,0
64633,Female,28,1,28.0,0,< 1 Year,Yes,42138.0,152.0,165,0
246055,Female,55,1,28.0,0,1-2 Year,Yes,2630.0,26.0,296,0
129242,Male,23,1,39.0,0,< 1 Year,Yes,36760.0,152.0,195,0
299480,Male,27,1,28.0,0,1-2 Year,Yes,2630.0,156.0,227,0
235003,Male,25,1,41.0,0,< 1 Year,Yes,20733.0,152.0,206,0
170848,Male,45,1,28.0,0,1-2 Year,Yes,47638.0,124.0,291,0
312914,Female,21,1,30.0,1,< 1 Year,No,23760.0,152.0,162,0
67491,Female,69,1,50.0,0,> 2 Years,Yes,2630.0,157.0,71,0
268525,Male,42,1,3.0,0,1-2 Year,Yes,2630.0,26.0,231,0
18965,Female,23,1,6.0,1,< 1 Year,No,22784.0,152.0,13,0
379187,Female,25,1,15.0,0,< 1 Year,Yes,25158.0,152.0,159,0
210161,Female,54,1,33.0,0,1-2 Year,Yes,39176.0,26.0,85,0
192560,Female,38,1,7.0,1,1-2 Year,No,38847.0,152.0,175,0
127072,Female,39,1,28.0,0,1-2 Year,Yes,2630.0,26.0,103,0
247283,Male,46,1,15.0,0,1-2 Year,Yes,39828.0,124.0,112,0
320339,Female,35,1,41.0,1,1-2 Year,No,22567.0,151.0,29,0
378286,Female,39,1,28.0,0,1-2 Year,Yes,25194.0,157.0,89,0
320664,Male,53,1,13.0,0,1-2 Year,Yes,40250.0,124.0,162,0
342454,Male,46,1,28.0,0,1-2 Year,Yes,28742.0,124.0,183,0
35448,Female,43,1,28.0,1,1-2 Year,No,37764.0,124.0,216,0
130009,Female,26,1,14.0,1,< 1 Year,No,2630.0,160.0,89,0
191938,Female,35,1,9.0,0,1-2 Year,Yes,41217.0,26.0,167,0
162081,Female,28,1,30.0,1,< 1 Year,No,26957.0,152.0,245,0
67367,Female,24,1,28.0,1,< 1 Year,No,23812.0,152.0,189,0
364388,Male,45,1,41.0,0,1-2 Year,Yes,37935.0,26.0,19,0
81880,Male,26,1,15.0,0,< 1 Year,Yes,2630.0,152.0,31,0
257945,Female,21,1,46.0,1,< 1 Year,No,45809.0,152.0,92,0
319127,Male,49,1,28.0,0,1-2 Year,Yes,40086.0,124.0,198,0
165689,Female,39,1,36.0,0,1-2 Year,Yes,30816.0,156.0,286,0
73835,Male,63,1,28.0,1,1-2 Year,No,60160.0,124.0,186,0
252613,Male,22,1,41.0,0,< 1 Year,Yes,36721.0,160.0,97,0
358062,Female,57,1,8.0,0,1-2 Year,Yes,48273.0,26.0,183,0
50797,Male,48,1,28.0,0,> 2 Years,Yes,39154.0,29.0,162,0
118808,Male,24,1,29.0,1,< 1 Year,No,48456.0,152.0,188,0
237079,Female,37,1,48.0,0,1-2 Year,Yes,2630.0,124.0,62,0
8121,Female,75,1,30.0,0,< 1 Year,No,2630.0,1.0,276,0
96118,Male,23,1,28.0,0,< 1 Year,Yes,66415.0,152.0,173,0
355792,Female,27,1,24.0,1,< 1 Year,No,25034.0,160.0,34,0
223229,Female,56,1,40.0,0,1-2 Year,Yes,31000.0,26.0,92,0
107578,Male,22,1,38.0,1,< 1 Year,No,37031.0,152.0,70,0
168502,Female,23,1,17.0,0,< 1 Year,No,2630.0,152.0,82,0
171107,Female,29,1,8.0,1,< 1 Year,No,31807.0,160.0,176,0
328177,Female,29,1,28.0,0,< 1 Year,Yes,37927.0,152.0,98,0
233774,Female,23,1,27.0,0,< 1 Year,Yes,29807.0,152.0,86,0
115872,Female,46,1,28.0,0,1-2 Year,Yes,31522.0,124.0,246,0
156491,Male,40,1,7.0,1,1-2 Year,No,52053.0,26.0,113,0
261528,Male,59,1,28.0,0,1-2 Year,Yes,29879.0,124.0,122,0
140831,Male,38,1,48.0,0,> 2 Years,Yes,2630.0,156.0,23,0
235286,Female,65,1,28.0,1,1-2 Year,No,40017.0,124.0,155,0
67912,Female,50,1,46.0,1,1-2 Year,No,31230.0,11.0,212,0
144484,Female,38,1,36.0,0,1-2 Year,Yes,38825.0,124.0,108,0
189692,Male,25,1,15.0,0,< 1 Year,Yes,38236.0,152.0,197,0
158435,Female,78,1,30.0,0,1-2 Year,Yes,2630.0,26.0,121,0
378022,Female,29,1,15.0,1,< 1 Year,No,28234.0,152.0,84,0
210422,Female,38,1,30.0,1,1-2 Year,No,29384.0,152.0,92,0
170270,Female,23,1,28.0,1,< 1 Year,No,37273.0,152.0,172,0
335925,Female,61,1,28.0,0,1-2 Year,Yes,40113.0,3.0,65,0
20416,Male,68,1,28.0,0,1-2 Year,Yes,2630.0,156.0,273,0
95898,Female,55,1,26.0,1,1-2 Year,No,30352.0,26.0,172,0
344828,Female,21,1,17.0,1,< 1 Year,No,36589.0,160.0,51,0
6684,Female,24,1,8.0,1,< 1 Year,No,42879.0,152.0,219,0
120823,Female,23,1,29.0,1,< 1 Year,No,32359.0,152.0,205,0
209898,Female,38,1,8.0,0,1-2 Year,Yes,30490.0,124.0,81,0
74228,Male,64,1,28.0,1,1-2 Year,No,48815.0,122.0,254,0
304522,Male,25,1,32.0,0,< 1 Year,Yes,24506.0,152.0,229,0
233279,Male,26,1,28.0,1,< 1 Year,Yes,42487.0,152.0,29,0
38759,Male,38,1,43.0,1,1-2 Year,No,34808.0,26.0,208,0
354993,Male,49,1,28.0,0,> 2 Years,Yes,46134.0,124.0,286,0
69909,Female,42,1,33.0,0,> 2 Years,Yes,36154.0,124.0,123,0
141495,Female,78,1,36.0,1,1-2 Year,No,2630.0,26.0,11,0
40612,Female,51,1,33.0,0,1-2 Year,No,2630.0,124.0,20,0
70107,Male,26,1,3.0,1,< 1 Year,No,25317.0,152.0,287,0
224991,Male,32,1,41.0,1,1-2 Year,No,36353.0,12.0,180,0
240752,Male,61,1,28.0,0,1-2 Year,Yes,2630.0,124.0,113,0
62541,Male,52,1,8.0,0,1-2 Year,No,32607.0,124.0,229,0
235358,Female,21,1,7.0,1,< 1 Year,No,54289.0,152.0,184,0
347608,Male,40,1,28.0,0,1-2 Year,Yes,46861.0,124.0,234,0
157986,Male,22,1,36.0,1,< 1 Year,No,37622.0,152.0,155,0
55690,Male,36,1,43.0,0,1-2 Year,Yes,34253.0,156.0,238,0
252425,Male,23,1,29.0,0,< 1 Year,Yes,36525.0,152.0,209,0
279806,Male,69,1,28.0,0,1-2 Year,Yes,24303.0,55.0,276,0
369778,Male,46,1,28.0,0,1-2 Year,Yes,23108.0,124.0,225,0
264442,Female,79,1,8.0,0,1-2 Year,Yes,47402.0,152.0,274,0
149993,Male,22,1,46.0,1,< 1 Year,No,23260.0,160.0,101,0
309104,Female,23,1,11.0,1,< 1 Year,No,37014.0,152.0,232,0
343337,Male,74,1,8.0,1,1-2 Year,No,48957.0,7.0,112,0
328417,Male,42,1,6.0,0,1-2 Year,Yes,29600.0,52.0,93,0
63316,Female,36,1,29.0,1,1-2 Year,No,29046.0,124.0,28,0
328487,Female,25,1,37.0,0,< 1 Year,Yes,24924.0,152.0,171,0
76112,Male,31,1,28.0,1,< 1 Year,No,46331.0,152.0,250,0
89463,Female,29,1,21.0,1,< 1 Year,No,37360.0,152.0,187,0
193715,Female,29,1,28.0,0,< 1 Year,No,2630.0,1.0,200,0
348374,Male,26,1,41.0,1,< 1 Year,No,39414.0,152.0,30,0
57765,Female,24,1,32.0,1,< 1 Year,No,31721.0,152.0,47,0
66325,Male,39,1,11.0,1,1-2 Year,No,2630.0,124.0,270,0
166181,Male,45,1,50.0,0,1-2 Year,Yes,31691.0,25.0,92,0
13776,Male,47,1,50.0,0,1-2 Year,Yes,38019.0,18.0,128,0
38598,Male,38,1,48.0,1,1-2 Year,Yes,2630.0,52.0,30,0
193082,Female,22,1,47.0,1,< 1 Year,No,2630.0,152.0,60,0
58693,Female,24,1,3.0,1,< 1 Year,No,19042.0,152.0,105,0
305001,Male,36,1,28.0,0,1-2 Year,Yes,32664.0,147.0,23,0
206906,Female,28,1,10.0,1,< 1 Year,No,34901.0,152.0,77,0
160105,Female,21,1,8.0,1,< 1 Year,No,47232.0,160.0,194,0
75749,Male,42,1,28.0,1,1-2 Year,No,30414.0,124.0,82,0
101832,Female,24,1,26.0,1,< 1 Year,No,26814.0,152.0,122,0
227933,Female,23,1,7.0,1,< 1 Year,No,42920.0,152.0,90,0
175771,Male,44,1,46.0,1,1-2 Year,Yes,31779.0,124.0,143,0
300649,Male,55,1,10.0,0,1-2 Year,Yes,22432.0,26.0,145,0
354430,Male,49,1,28.0,0,1-2 Year,Yes,39059.0,26.0,250,0
81559,Female,20,1,48.0,0,1-2 Year,Yes,2630.0,156.0,137,0
304763,Female,32,1,45.0,0,1-2 Year,Yes,2630.0,156.0,213,0
246700,Female,40,1,28.0,0,1-2 Year,Yes,40057.0,124.0,208,0
18553,Female,63,1,46.0,0,1-2 Year,No,41321.0,11.0,294,0
3161,Female,33,1,11.0,0,1-2 Year,Yes,2630.0,26.0,41,0
335031,Male,28,1,28.0,0,< 1 Year,Yes,32182.0,160.0,262,0
210741,Female,33,1,7.0,0,1-2 Year,Yes,2630.0,26.0,231,0
350715,Female,23,1,46.0,1,< 1 Year,No,25634.0,152.0,196,0
35816,Male,48,1,28.0,0,1-2 Year,Yes,38660.0,26.0,256,0
150558,Female,20,1,40.0,0,1-2 Year,Yes,31933.0,124.0,167,0
96892,Male,48,1,6.0,0,1-2 Year,Yes,30841.0,26.0,84,0
24382,Male,53,1,41.0,0,1-2 Year,Yes,33747.0,106.0,142,0
81080,Female,20,1,45.0,0,< 1 Year,Yes,24249.0,160.0,204,0
71406,Male,29,1,16.0,1,< 1 Year,No,29018.0,151.0,186,0
95695,Female,38,1,3.0,0,1-2 Year,Yes,20745.0,124.0,25,0
109992,Male,30,1,8.0,1,1-2 Year,No,32797.0,26.0,211,0
215079,Female,48,1,28.0,0,1-2 Year,Yes,45920.0,124.0,116,0
21406,Male,45,1,45.0,1,1-2 Year,No,2630.0,26.0,257,0
102720,Male,26,1,8.0,1,< 1 Year,No,44098.0,152.0,224,0
44604,Female,25,1,3.0,1,< 1 Year,No,22704.0,152.0,159,0
262495,Female,31,1,13.0,0,< 1 Year,Yes,31151.0,152.0,114,0
114875,Female,58,1,46.0,0,1-2 Year,Yes,26909.0,124.0,191,0
246188,Female,72,1,41.0,1,1-2 Year,No,45434.0,26.0,143,0
68340,Male,23,1,7.0,1,< 1 Year,No,32588.0,160.0,201,0
119815,Female,42,1,28.0,0,> 2 Years,Yes,53976.0,122.0,208,0
233325,Male,20,1,2.0,0,< 1 Year,Yes,36753.0,160.0,281,0
140429,Female,26,1,41.0,1,< 1 Year,No,27446.0,152.0,278,0
192955,Female,44,1,8.0,1,1-2 Year,No,50350.0,7.0,24,0
163915,Female,47,1,28.0,0,1-2 Year,Yes,47115.0,26.0,255,0
67954,Female,22,1,41.0,0,< 1 Year,Yes,18571.0,160.0,237,0
275418,Male,27,1,30.0,1,< 1 Year,No,38472.0,152.0,198,0
28444,Female,60,1,29.0,0,1-2 Year,No,25276.0,26.0,185,0
261256,Female,42,1,32.0,0,1-2 Year,Yes,30004.0,152.0,177,0
51993,Female,23,1,37.0,1,< 1 Year,No,43156.0,152.0,201,0
177871,Female,23,1,46.0,1,< 1 Year,No,38500.0,152.0,275,0
296024,Male,69,1,8.0,1,1-2 Year,Yes,65671.0,30.0,79,0
244433,Male,50,1,28.0,0,1-2 Year,Yes,36706.0,150.0,74,0
155367,Male,60,1,28.0,0,1-2 Year,Yes,73590.0,26.0,135,0
302607,Male,29,1,28.0,0,1-2 Year,No,30241.0,37.0,216,0
335146,Male,40,1,8.0,0,1-2 Year,Yes,31483.0,124.0,194,0
143875,Female,26,1,8.0,1,< 1 Year,No,26845.0,152.0,245,0
51102,Male,73,1,28.0,0,1-2 Year,Yes,48707.0,37.0,20,0
106964,Male,22,1,15.0,0,< 1 Year,Yes,37545.0,152.0,81,0
149725,Male,23,1,37.0,0,< 1 Year,Yes,28659.0,151.0,224,0
73920,Male,21,1,33.0,1,< 1 Year,No,37796.0,152.0,200,0
291487,Female,56,1,28.0,0,1-2 Year,Yes,37193.0,26.0,256,0
379782,Female,47,1,28.0,1,1-2 Year,No,30798.0,13.0,41,0
304194,Male,60,1,28.0,0,1-2 Year,Yes,51912.0,124.0,283,0
372015,Male,24,1,41.0,1,< 1 Year,No,24484.0,152.0,207,0
69715,Male,27,1,6.0,0,< 1 Year,No,37170.0,152.0,156,0
229927,Male,42,1,28.0,1,1-2 Year,No,27664.0,26.0,48,0
18532,Male,23,1,35.0,1,< 1 Year,No,36072.0,151.0,174,0
310224,Male,27,1,41.0,0,1-2 Year,Yes,2630.0,156.0,63,0
163401,Female,23,1,14.0,1,< 1 Year,No,23341.0,152.0,261,0
72213,Male,76,1,18.0,0,1-2 Year,Yes,30359.0,26.0,70,0
324725,Female,21,1,36.0,0,< 1 Year,Yes,26980.0,160.0,204,0
74973,Male,23,1,30.0,1,< 1 Year,No,24391.0,152.0,74,0
206207,Female,22,1,21.0,1,< 1 Year,No,23723.0,152.0,135,0
116168,Female,22,1,26.0,1,< 1 Year,No,29855.0,152.0,127,0
99586,Female,26,1,47.0,0,< 1 Year,Yes,2630.0,160.0,175,0
146269,Female,69,1,50.0,0,> 2 Years,Yes,36966.0,8.0,215,0
368104,Male,26,1,28.0,1,< 1 Year,No,53285.0,152.0,73,0
227852,Female,36,1,8.0,1,1-2 Year,No,40818.0,152.0,13,0
104636,Male,24,1,29.0,1,< 1 Year,No,57061.0,152.0,41,0
108684,Female,28,1,25.0,1,< 1 Year,No,24200.0,152.0,197,0
87605,Male,67,1,28.0,0,1-2 Year,No,35943.0,154.0,12,0
12034,Female,42,1,45.0,0,1-2 Year,Yes,24316.0,124.0,190,0
199125,Female,79,1,33.0,0,1-2 Year,Yes,30534.0,124.0,234,0
227983,Male,24,1,15.0,1,< 1 Year,No,30659.0,152.0,193,0
137549,Male,67,1,28.0,1,1-2 Year,No,33157.0,26.0,135,0
360444,Male,40,1,28.0,0,1-2 Year,Yes,31952.0,124.0,139,0
362893,Male,64,1,18.0,0,1-2 Year,Yes,41136.0,26.0,190,0
162478,Female,71,1,3.0,0,1-2 Year,Yes,37181.0,124.0,262,0
82699,Male,25,1,5.0,0,< 1 Year,Yes,26273.0,163.0,85,0
